delta,fps,pixel,device_type,cpu,memory,consumption,gpu,in_time,cumm_net_delay
35,35,480,Orin,33,72,6,80,False,45
30,35,480,Orin,29,72,6,80,False,40
33,35,480,Orin,22,72,6,80,False,43
29,35,480,Orin,30,72,6,80,False,39
33,35,480,Orin,27,72,6,80,False,43
29,35,480,Orin,30,72,6,80,False,39
35,35,480,Orin,25,72,6,80,False,45
29,35,480,Orin,29,72,6,80,False,39
38,35,480,Orin,29,72,6,80,False,48
29,35,480,Orin,30,72,6,80,False,39
33,35,480,Orin,25,72,6,80,False,43
31,35,480,Orin,32,72,6,80,False,41
34,35,480,Orin,31,72,6,80,False,44
30,35,480,Orin,29,72,6,80,False,40
34,35,480,Orin,28,72,6,80,False,44
30,35,480,Orin,29,72,6,80,False,40
34,35,480,Orin,28,72,6,80,False,44
31,35,480,Orin,33,72,6,80,False,41
38,35,480,Orin,31,72,6,80,False,48
29,35,480,Orin,24,72,6,80,False,39
33,35,480,Orin,26,72,6,80,False,43
29,35,480,Orin,26,72,6,80,False,39
36,35,480,Orin,31,72,6,80,False,46
29,35,480,Orin,39,72,6,80,False,39
37,35,480,Orin,25,72,6,80,False,47
29,35,480,Orin,29,72,6,80,False,39
33,35,480,Orin,32,72,6,80,False,43
31,35,480,Orin,29,72,6,80,False,41
35,35,480,Orin,30,72,6,80,False,45
29,35,480,Orin,28,72,6,80,False,39
38,35,480,Orin,26,72,6,80,False,48
29,35,480,Orin,29,72,6,80,False,39
33,35,480,Orin,28,72,6,80,False,43
28,35,480,Orin,28,72,6,80,True,38
36,35,480,Orin,26,72,6,80,False,46
30,35,480,Orin,29,72,6,80,False,40
33,35,480,Orin,29,72,6,80,False,43
29,35,480,Orin,34,72,6,80,False,39
36,35,480,Orin,26,72,6,80,False,46
34,35,480,Orin,33,72,6,80,False,44
33,35,480,Orin,22,72,6,80,False,43
28,35,480,Orin,21,72,6,80,True,38
34,35,480,Orin,27,72,6,80,False,44
30,35,480,Orin,33,72,6,80,False,40
33,35,480,Orin,25,72,6,80,False,43
30,35,480,Orin,33,72,6,80,False,40
35,35,480,Orin,31,72,6,80,False,45
29,35,480,Orin,35,72,6,80,False,39
38,35,480,Orin,29,72,6,80,False,48
29,35,480,Orin,24,72,6,80,False,39
34,35,480,Orin,38,72,6,80,False,44
30,35,480,Orin,30,72,6,80,False,40
36,35,480,Orin,29,72,6,80,False,46
33,35,480,Orin,36,72,6,80,False,43
34,35,480,Orin,33,72,6,80,False,44
29,35,480,Orin,24,72,6,80,False,39
35,35,480,Orin,30,72,6,80,False,45
29,35,480,Orin,30,72,6,80,False,39
36,35,480,Orin,31,72,6,80,False,46
31,35,480,Orin,29,72,6,80,False,41
38,35,480,Orin,28,72,6,80,False,48
30,35,480,Orin,35,72,6,80,False,40
34,35,480,Orin,30,72,6,80,False,44
31,35,480,Orin,24,72,6,80,False,41
34,35,480,Orin,30,72,6,80,False,44
29,35,480,Orin,30,72,6,80,False,39
34,35,480,Orin,25,72,6,80,False,44
30,35,480,Orin,30,72,6,80,False,40
34,35,480,Orin,29,72,6,80,False,44
31,35,480,Orin,26,72,6,80,False,41
37,35,480,Orin,25,72,6,80,False,47
30,35,480,Orin,29,72,6,80,False,40
37,35,480,Orin,26,72,6,80,False,47
29,35,480,Orin,28,72,6,80,False,39
34,35,480,Orin,33,72,6,80,False,44
29,35,480,Orin,26,72,6,80,False,39
38,35,480,Orin,27,72,6,80,False,48
30,35,480,Orin,32,72,6,80,False,40
34,35,480,Orin,31,72,6,80,False,44
31,35,480,Orin,34,72,6,80,False,41
34,35,480,Orin,31,72,6,80,False,44
30,35,480,Orin,24,72,6,80,False,40
36,35,480,Orin,32,72,6,80,False,46
31,35,480,Orin,32,72,6,80,False,41
38,35,480,Orin,30,72,6,80,False,48
29,35,480,Orin,34,72,6,80,False,39
34,35,480,Orin,34,72,6,80,False,44
31,35,480,Orin,32,72,6,80,False,41
35,35,480,Orin,24,72,6,80,False,45
31,35,480,Orin,37,72,6,80,False,41
36,35,480,Orin,29,72,6,80,False,46
31,35,480,Orin,30,72,6,80,False,41
34,35,480,Orin,25,72,6,80,False,44
29,35,480,Orin,30,72,6,80,False,39
37,35,480,Orin,29,72,6,80,False,47
30,35,480,Orin,29,72,6,80,False,40
35,35,480,Orin,31,72,6,80,False,45
29,35,480,Orin,30,72,6,80,False,39
36,35,480,Orin,26,72,6,80,False,46
29,35,480,Orin,37,72,6,80,False,39
35,35,480,Orin,21,72,6,80,False,45
30,35,480,Orin,26,72,6,80,False,40
34,35,480,Orin,31,72,6,80,False,44
29,35,480,Orin,21,72,6,80,False,39
37,35,480,Orin,29,72,6,80,False,47
32,35,480,Orin,32,72,6,80,False,42
36,35,480,Orin,31,72,6,80,False,46
31,35,480,Orin,33,72,6,80,False,41
33,35,480,Orin,25,72,6,80,False,43
30,35,480,Orin,29,72,6,80,False,40
34,35,480,Orin,34,72,6,80,False,44
30,35,480,Orin,28,72,6,80,False,40
37,35,480,Orin,34,72,6,80,False,47
30,35,480,Orin,35,72,6,80,False,40
37,35,480,Orin,31,72,6,80,False,47
30,35,480,Orin,25,72,6,80,False,40
35,35,480,Orin,30,72,6,80,False,45
31,35,480,Orin,23,72,6,80,False,41
37,35,480,Orin,31,72,6,80,False,47
30,35,480,Orin,29,72,6,80,False,40
37,35,480,Orin,26,72,6,80,False,47
30,35,480,Orin,26,72,6,80,False,40
39,35,480,Orin,30,72,6,80,False,49
29,35,480,Orin,29,72,6,80,False,39
35,35,480,Orin,32,72,6,80,False,45
30,35,480,Orin,28,72,6,80,False,40
36,35,480,Orin,27,72,6,80,False,46
31,35,480,Orin,29,72,6,80,False,41
38,35,480,Orin,31,72,6,80,False,48
33,35,480,Orin,28,72,6,80,False,43
33,35,480,Orin,25,72,6,80,False,43
30,35,480,Orin,30,72,6,80,False,40
33,35,480,Orin,31,72,6,80,False,43
31,35,480,Orin,31,72,6,80,False,41
39,35,480,Orin,23,72,6,80,False,49
31,35,480,Orin,31,72,6,80,False,41
36,35,480,Orin,26,72,6,80,False,46
30,35,480,Orin,35,72,6,80,False,40
35,35,480,Orin,26,72,6,80,False,45
31,35,480,Orin,30,72,6,80,False,41
36,35,480,Orin,29,72,6,80,False,46
29,35,480,Orin,26,72,6,80,False,39
33,35,480,Orin,25,72,6,80,False,43
30,35,480,Orin,30,72,6,80,False,40
35,35,480,Orin,26,72,6,80,False,45
29,35,480,Orin,26,72,6,80,False,39
35,35,480,Orin,25,72,6,80,False,45
31,35,480,Orin,25,72,6,80,False,41
34,35,480,Orin,25,72,6,80,False,44
30,35,480,Orin,29,72,6,80,False,40
36,35,480,Orin,28,72,6,80,False,46
